artist_mbid,mbid_canonico,nombre,nombre_orden,tipo,genero,area,anio_inicio,anio_fin,tags,wikidata,fuente
01252145-c9e8-4de5-a480-9b2bed05450a,01252145-c9e8-4de5-a480-9b2bed05450a,Émilie Simon,"Simon, Émilie",Person,Female,France,1978,,french;pop;arranger;composer;arrangeur,https://www.wikidata.org/wiki/Q234737,musicbrainz
0125c8a8-9a41-4fcc-844c-6ab67594193a,0125c8a8-9a41-4fcc-844c-6ab67594193a,Uranium 235,Uranium 235,Group,,New York,,,,,musicbrainz
012c856b-d7d6-4eca-b6c7-e81586dc164c,012c856b-d7d6-4eca-b6c7-e81586dc164c,Åge Aleksandersen,"Aleksandersen, Åge",Person,Male,Norway,1949,,contemporary folk;folk rock;norwegian;singer-songwriter;visa,https://www.wikidata.org/wiki/Q3357371,musicbrainz
012d28dd-4ca5-4526-a533-383df1972f9c,012d28dd-4ca5-4526-a533-383df1972f9c,Wolfbrigade,Wolfbrigade,Group,,Sweden,1995,,crust punk;d-beat,https://www.wikidata.org/wiki/Q1365306,musicbrainz
012d3bdf-bd05-4ef5-a245-cb74132362b4,012d3bdf-bd05-4ef5-a245-cb74132362b4,Winds,Winds,Group,,Norway,1998,,neoclassical metal;progressive metal,https://www.wikidata.org/wiki/Q2094226,musicbrainz
012ef4f9-2d35-4000-86e5-bc761f87dab9,012ef4f9-2d35-4000-86e5-bc761f87dab9,Herb Alpert & the Tijuana Brass,"Alpert, Herb & the Tijuana Brass",Group,,United States,1963,1971,easy listening;lounge;jazz pop;pop,https://www.wikidata.org/wiki/Q60525729,musicbrainz
01300e4d-c149-4d27-8e37-7c17bf4d81f5,01300e4d-c149-4d27-8e37-7c17bf4d81f5,Nikola Gala,"Gala, Nikola",Person,Male,,1980,,,,musicbrainz
01304cd6-9a14-4943-9c93-d384c1d2eceb,01304cd6-9a14-4943-9c93-d384c1d2eceb,White Plains,White Plains,Group,,United Kingdom,1969,1976,classic pop and rock,https://www.wikidata.org/wiki/Q623012,musicbrainz
0131ab18-a638-49c7-8412-4f726e387e3f,e28251da-eab6-4bda-9227-40daa4750295,Fleshquartet,Fleshquartet,Group,,Sweden,1985,,,https://www.wikidata.org/wiki/Q937124,musicbrainz
01332875-c126-4aef-aa7e-64e47d1948f4,01332875-c126-4aef-aa7e-64e47d1948f4,Marshall Watson,"Watson, Marshall",Person,,,,,,,musicbrainz
0135e5ec-4ffd-46e5-9c3c-566b3df46a8d,0135e5ec-4ffd-46e5-9c3c-566b3df46a8d,Suprême NTM,Suprême NTM,Group,,France,1989,2019,hip hop;french hip hop,https://www.wikidata.org/wiki/Q1479960,musicbrainz
0137acdb-40a4-484c-b2f9-a839c9b1e485,0137acdb-40a4-484c-b2f9-a839c9b1e485,Moguai,Moguai,Person,Male,Berlin,1973,,electro house;neo-trance;progressive house,https://www.wikidata.org/wiki/Q875282,musicbrainz
013a5988-08bc-47db-8587-ab89d2dd7a8d,013a5988-08bc-47db-8587-ab89d2dd7a8d,Ambassadors of Funk,Ambassadors of Funk,Person,Male,,,,,,musicbrainz
013c8e5b-d72a-4cd3-8dee-6c64d6125823,013c8e5b-d72a-4cd3-8dee-6c64d6125823,Edvard Grieg,"Grieg, Edvard",Person,Male,Norway,1843,1907,composer;norwegian;classical;romantic;romantic classical,https://www.wikidata.org/wiki/Q80621,musicbrainz
013d71e5-ecb2-486a-bd82-6e7d9129acfc,013d71e5-ecb2-486a-bd82-6e7d9129acfc,New Bomb Turks,New Bomb Turks,Group,,United States,1990,,american;indie rock;punk rock,https://www.wikidata.org/wiki/Q1627247,musicbrainz
013e6bdf-5861-4c2b-ae8d-7f05cef3b846,013e6bdf-5861-4c2b-ae8d-7f05cef3b846,Burning Sky,Burning Sky,Group,,United States,1993,,,,musicbrainz
013fa897-86db-41d3-8e9f-386c8a34f4e6,013fa897-86db-41d3-8e9f-386c8a34f4e6,Morrissey,Morrissey,Person,Male,United Kingdom,1959,,alternative rock;indie pop;indie rock;art pop;pity pop,https://www.wikidata.org/wiki/Q202246,musicbrainz
014431e3-c5a3-4a57-b86b-fe8f2e3253ff,014431e3-c5a3-4a57-b86b-fe8f2e3253ff,Rahat Fateh Ali Khan,"Fateh Ali Khan, Rahat",Person,Male,Pakistan,1974,,ascetic;fixme;pakistani;pakistani qawwali;qawwali,https://www.wikidata.org/wiki/Q691490,musicbrainz
01454bcb-faa8-4200-bb9e-3b7f9c5fd50d,01454bcb-faa8-4200-bb9e-3b7f9c5fd50d,Ross Copperman,"Copperman, Ross",Person,Male,United States,1983,,,https://www.wikidata.org/wiki/Q7369245,musicbrainz
0145f13d-4c4d-43b5-a7fb-cd69da8ca202,0145f13d-4c4d-43b5-a7fb-cd69da8ca202,Natalie Walker,"Walker, Natalie",Person,Female,United States,,,,https://www.wikidata.org/wiki/Q6968258,musicbrainz
0146c5ee-945a-4988-a357-84c48bd8f81d,7f69293e-86fe-42e7-9112-7f1085c2697e,Willie Wisely,"Wisely, Willie",Person,Male,United States,1965,,,,musicbrainz
0146ce58-4e7e-4d87-90ba-1b5ce183e632,0146ce58-4e7e-4d87-90ba-1b5ce183e632,The Damnation of Adam Blessing,"Damnation of Adam Blessing, The",Group,,United States,1968,1973,hard rock;psychedelic rock,https://www.wikidata.org/wiki/Q10695489,musicbrainz
014afff4-dc69-4542-afbf-4c0109142652,014afff4-dc69-4542-afbf-4c0109142652,Hopeton Lewis,"Lewis, Hopeton",Person,Male,Jamaica,1947,2014,,https://www.wikidata.org/wiki/Q5899965,musicbrainz
014c9363-a4a6-4e49-ab3c-e1fa1f268e70,014c9363-a4a6-4e49-ab3c-e1fa1f268e70,3d5spd,3d5spd,,,,,,,,musicbrainz
014e5d10-4b38-47a0-89e3-9664be741057,014e5d10-4b38-47a0-89e3-9664be741057,Subsonic Park,Subsonic Park,Group,,,,,,,musicbrainz
015741e7-a905-4033-8d65-39ec2af815ca,015741e7-a905-4033-8d65-39ec2af815ca,Subsky,Subsky,Person,Male,İstanbul,1979,,,,musicbrainz
0159799c-ef7f-4c37-a011-25b6572c0f62,0159799c-ef7f-4c37-a011-25b6572c0f62,Winston Reedy,"Reedy, Winston",Person,Male,United Kingdom,1950,,reggae,https://www.wikidata.org/wiki/Q8026118,musicbrainz
015af1bb-739b-4fd8-bd67-b7980571ff43,015af1bb-739b-4fd8-bd67-b7980571ff43,Lee Perry,"Perry, Lee",Person,Male,,1959,,,https://www.wikidata.org/wiki/Q16193207,musicbrainz
01612542-01ec-4fc4-a9ad-b6a6e33f11d7,01612542-01ec-4fc4-a9ad-b6a6e33f11d7,The Real McKenzies,"Real McKenzies, The",Group,,Canada,1992,,celtic punk,https://www.wikidata.org/wiki/Q1570833,musicbrainz
01614f48-a5cc-4c44-868e-6eac343e1d89,01614f48-a5cc-4c44-868e-6eac343e1d89,Absynthe Minded,Absynthe Minded,Group,,Belgium,1999,,belgian;jazz;rock,https://www.wikidata.org/wiki/Q164298,musicbrainz
016313a5-6dce-4957-aa1f-bd9c8ed920ab,016313a5-6dce-4957-aa1f-bd9c8ed920ab,Priscilla Renea,"Renea, Priscilla",Person,Female,United States,1988,,,https://www.wikidata.org/wiki/Q7245622,musicbrainz
016664ca-8747-4151-bd63-34da4be2c1e7,016664ca-8747-4151-bd63-34da4be2c1e7,Laughing Colors,Laughing Colors,Group,,,,2005,,https://www.wikidata.org/wiki/Q602714,musicbrainz
01695167-968d-4afc-9f94-06c33ebabe16,01695167-968d-4afc-9f94-06c33ebabe16,Catherine Feeny,"Feeny, Catherine",Person,Female,United States,1976,,folk,https://www.wikidata.org/wiki/Q5052667,musicbrainz
016a4275-5af9-4d62-bf4b-55f6c5210306,016a4275-5af9-4d62-bf4b-55f6c5210306,Effcee,Effcee,Group,,United States,,,,,musicbrainz
016cf23b-e65d-4f88-9e98-77fd2936e9de,016cf23b-e65d-4f88-9e98-77fd2936e9de,Loose Joints,Loose Joints,Group,,United States,1980,1983,,,musicbrainz
016fba14-1fc6-4986-86c2-2113ec9b28de,016fba14-1fc6-4986-86c2-2113ec9b28de,Jawbox,Jawbox,Group,,United States,1989,,post-hardcore,https://www.wikidata.org/wiki/Q1549376,musicbrainz
017151db-3920-4b4d-ab17-c8c5b6616648,017151db-3920-4b4d-ab17-c8c5b6616648,Guitar Slim,Guitar Slim,Person,Male,United States,1926,1959,electric blues;new orleans blues,https://www.wikidata.org/wiki/Q607448,musicbrainz
017219bd-3e68-49a5-9a28-352363606db3,017219bd-3e68-49a5-9a28-352363606db3,The Braxtons,"Braxtons, The",Group,,United States,1989,,american,https://www.wikidata.org/wiki/Q738929,musicbrainz
0174d942-39da-4dcd-aa48-d0f3fb4f218d,0174d942-39da-4dcd-aa48-d0f3fb4f218d,Chairmen of the Board,Chairmen of the Board,Group,,United States,1967,,funk;pop soul;soul,https://www.wikidata.org/wiki/Q5068109,musicbrainz
0174ece0-e5f5-4421-aa00-1851a011735c,0174ece0-e5f5-4421-aa00-1851a011735c,The Candy Snatchers,"Candy Snatchers, The",Group,,United States,1992,,"""larry may"";""matt odietus"";1990s;norfolk;punk",,musicbrainz
017f5df4-c30c-4799-95f7-997bd5b88df7,017f5df4-c30c-4799-95f7-997bd5b88df7,Sierra Maestra,Sierra Maestra,Group,,Cuba,1976,,,https://www.wikidata.org/wiki/Q502695,musicbrainz
01809552-4f87-45b0-afff-2c6f0730a3be,01809552-4f87-45b0-afff-2c6f0730a3be,Elvis Presley,"Presley, Elvis",Person,Male,United States,1935,1977,rock and roll;rockabilly;rock;country;pop,https://www.wikidata.org/wiki/Q303,musicbrainz
0181f745-7f48-4065-9089-f42810b52149,0181f745-7f48-4065-9089-f42810b52149,The Lucksmiths,"Lucksmiths, The",Group,,Australia,1993,2009,indie pop,https://www.wikidata.org/wiki/Q1992629,musicbrainz
01822654-6308-4684-bd51-28444c2065da,01822654-6308-4684-bd51-28444c2065da,Chico Che y la Crisis,"Che, Chico, y la crisis",Group,,Mexico,,,,,musicbrainz
0182474b-8a1d-46d0-9d0f-e6df353335ea,0182474b-8a1d-46d0-9d0f-e6df353335ea,Perry Como,"Como, Perry",Person,Male,United States,1912,2001,easy listening;jazz;adult contemporary;american;big band,https://www.wikidata.org/wiki/Q333405,musicbrainz
0184c417-228d-4cd3-80ce-b44d5b9a3311,0184c417-228d-4cd3-80ce-b44d5b9a3311,The Disposable Heroes of Hiphoprisy,"Disposable Heroes of Hiphoprisy, The",Group,,United States,1990,1993,hip hop;political hip hop,https://www.wikidata.org/wiki/Q1754173,musicbrainz
01872118-3238-4f46-a849-26a0901a0da7,01872118-3238-4f46-a849-26a0901a0da7,Musiq Soulchild,Musiq Soulchild,Person,Male,United States,1977,,contemporary r&b;hip hop;neo soul,https://www.wikidata.org/wiki/Q1955333,musicbrainz
018886d9-0519-483b-8020-c8b11cd7308c,018886d9-0519-483b-8020-c8b11cd7308c,Kalimba,Kalimba,Person,Male,Mexico,1982,,latin;pop;latin pop;rock,https://www.wikidata.org/wiki/Q840946,musicbrainz
018cba0a-004c-457d-a0a7-b559750cbb9e,018cba0a-004c-457d-a0a7-b559750cbb9e,Ralph Myerz,"Myerz, Ralph",Person,Male,Norway,,,,https://www.wikidata.org/wiki/Q18907765,musicbrainz
018d8a5e-76c7-450d-a0a1-a97f8c26466f,018d8a5e-76c7-450d-a0a1-a97f8c26466f,Jimmy Reed,"Reed, Jimmy",Person,Male,United States,1925,1976,blues;electric blues,https://www.wikidata.org/wiki/Q435600,musicbrainz
018e4c4d-fe3e-4ad6-8ad2-6d42a6d752d5,018e4c4d-fe3e-4ad6-8ad2-6d42a6d752d5,Kevin Blechdom,"Blechdom, Kevin",Person,Female,United States,1978,,lo-fi;new weird america,https://www.wikidata.org/wiki/Q6395849,musicbrainz
0194b903-eced-468f-8af6-4015e4b3f47a,0194b903-eced-468f-8af6-4015e4b3f47a,Stefanie Bennett,"Bennett, Stefanie",Person,Female,,,,,,musicbrainz
0199f646-7c2d-459a-b524-c04926386239,0199f646-7c2d-459a-b524-c04926386239,Jesse Belvin,"Belvin, Jesse",Person,Male,United States,1932,1960,r&b,https://www.wikidata.org/wiki/Q1688139,musicbrainz
01a21615-7fdf-4fa5-afbd-dbc58c766977,01a21615-7fdf-4fa5-afbd-dbc58c766977,Mari Boine,"Boine, Mari",Person,Female,Norway,1956,,joik,https://www.wikidata.org/wiki/Q464191,musicbrainz
01a53974-b56f-4320-be1c-fd2507e386b8,01a53974-b56f-4320-be1c-fd2507e386b8,Box Elders,Box Elders,Group,,Omaha,,,garage rock;rock,,musicbrainz
01a5a6cb-f361-4738-bcba-f40bd5553f3c,01a5a6cb-f361-4738-bcba-f40bd5553f3c,Kelly Llorenna,"Llorenna, Kelly",Person,Female,United Kingdom,1975,,trance,https://www.wikidata.org/wiki/Q6386164,musicbrainz
01a6781f-ead0-4b9a-a299-97ed948597ca,01a6781f-ead0-4b9a-a299-97ed948597ca,Anyone’s Daughter,Anyone’s Daughter,Group,,Germany,1972,,symphonic prog,https://www.wikidata.org/wiki/Q613980,musicbrainz
01a695b1-a5cb-4d7a-bbb6-e0d221a445d1,01a695b1-a5cb-4d7a-bbb6-e0d221a445d1,Les Sages Poètes de la Rue,"Sages Poètes de la Rue, Les",Group,,France,1987,,hip hop;jazz rap,https://www.wikidata.org/wiki/Q3461390,musicbrainz
01a6d199-bbab-4191-83d6-4a6289ff907f,01a6d199-bbab-4191-83d6-4a6289ff907f,Krokodil,Krokodil,Group,,Switzerland,1969,,psychedelic rock;rock,,musicbrainz
01a95f03-70f8-488f-86eb-696d686d331f,01a95f03-70f8-488f-86eb-696d686d331f,Monstrosity,Monstrosity,Group,,United States,1990,,death metal;brutal death metal,https://www.wikidata.org/wiki/Q1179040,musicbrainz
01aab0a6-4225-490c-9001-ced92055f79d,01aab0a6-4225-490c-9001-ced92055f79d,Laura Cantrell,"Cantrell, Laura",Person,Female,United States,1967,,country,https://www.wikidata.org/wiki/Q138296,musicbrainz
01aac801-b5e0-4a9f-a6bd-5ea39649d120,01aac801-b5e0-4a9f-a6bd-5ea39649d120,Beyond the Embrace,Beyond the Embrace,Group,,United States,2000,,,https://www.wikidata.org/wiki/Q4900122,musicbrainz
01ab4dea-a4eb-419c-ae2b-dd0b7bc78883,01ab4dea-a4eb-419c-ae2b-dd0b7bc78883,Delphic,Delphic,Group,,United Kingdom,2009,,alternative dance;electronic;manchester,https://www.wikidata.org/wiki/Q1184632,musicbrainz
01af044d-91da-4130-b105-150d26139431,01af044d-91da-4130-b105-150d26139431,Chasis,Chasis,Group,,Mataró,1989,,makina,,musicbrainz
01b405ae-8ca2-4dbe-8a30-0587b597f598,01b405ae-8ca2-4dbe-8a30-0587b597f598,Raspberries,Raspberries,Group,,United States,1970,1975,,https://www.wikidata.org/wiki/Q2715339,musicbrainz
01b64e1d-1e61-4482-b34a-cdb6d2a47f8d,01b64e1d-1e61-4482-b34a-cdb6d2a47f8d,Nappy Roots,Nappy Roots,Group,,United States,1995,,hip hop;southern rap,https://www.wikidata.org/wiki/Q3335999,musicbrainz
01b7d628-ecfe-48f9-8c0f-1afbde59761f,01b7d628-ecfe-48f9-8c0f-1afbde59761f,Roomful of Blues,Roomful of Blues,Group,,United States,1967,,blues;boogie-woogie;jazz fusion;jump blues;rhythm and blues,https://www.wikidata.org/wiki/Q2166158,musicbrainz
01babb25-9239-4d8b-aacb-59ca61bc78cb,01babb25-9239-4d8b-aacb-59ca61bc78cb,Chasing Furies,Chasing Furies,Group,,United States,,,,https://www.wikidata.org/wiki/Q5087308,musicbrainz
01bdd90c-59b7-4e18-8934-7db4ac00d094,01bdd90c-59b7-4e18-8934-7db4ac00d094,The Heptones,"Heptones, The",Group,,Jamaica,1965,,rocksteady;reggae;soul and reggae,https://www.wikidata.org/wiki/Q1092132,musicbrainz
01bdf35d-47cf-41cb-b070-304fb68d633c,01bdf35d-47cf-41cb-b070-304fb68d633c,Naoki Kenji,"Kenji, Naoki",Person,Male,Germany,1969,,,,musicbrainz
01c00aa2-0325-4cd4-8a45-ba7193789c2b,01c00aa2-0325-4cd4-8a45-ba7193789c2b,Scissors for Lefty,Scissors for Lefty,Group,,United States,2000,,,https://www.wikidata.org/wiki/Q965445,musicbrainz
01c343ff-f9ad-412f-818d-795a57712cd7,01c343ff-f9ad-412f-818d-795a57712cd7,Les Petits Pilous,"Petits Pilous, Les",Group,,France,2006,,breakbeat;breaks;dance;deep house;edm,https://www.wikidata.org/wiki/Q3234629,musicbrainz
01c5b492-6002-4780-a2c8-4edc7564ada1,01c5b492-6002-4780-a2c8-4edc7564ada1,Fotos,Fotos,Group,,Germany,2006,,indie rock,https://www.wikidata.org/wiki/Q1439685,musicbrainz
01cf8bac-372a-425e-9e2e-27daf7d40730,01cf8bac-372a-425e-9e2e-27daf7d40730,Gerrit van der Meer,"Meer, Gerrit van der",,,,,,,,musicbrainz
01d045e3-b0f3-42f2-a0af-289d2434fc2d,01d045e3-b0f3-42f2-a0af-289d2434fc2d,Stillste Stund,Stillste Stund,Group,,Germany,1998,,darkwave,https://www.wikidata.org/wiki/Q2349707,musicbrainz
01d336ae-7f79-496d-94f9-211b57517b17,01d336ae-7f79-496d-94f9-211b57517b17,Sugar Minott,"Minott, Sugar",Person,Male,Jamaica,1956,2010,dancehall;reggae;roots reggae,https://www.wikidata.org/wiki/Q787391,musicbrainz
01d3c51b-9b98-418a-8d8e-37f6fab59d8c,01d3c51b-9b98-418a-8d8e-37f6fab59d8c,Sufjan Stevens,"Stevens, Sufjan",Person,Male,United States,1975,,indie folk;art pop;chamber pop;indietronica;singer-songwriter,https://www.wikidata.org/wiki/Q319502,musicbrainz
01d6dada-746d-474a-b796-17327f882e36,01d6dada-746d-474a-b796-17327f882e36,Luttenberger*Klug,Luttenberger*Klug,Group,,Austria,2005,,,https://www.wikidata.org/wiki/Q695663,musicbrainz
01d7231d-af73-454d-90fc-2a4a1daaeca5,01d7231d-af73-454d-90fc-2a4a1daaeca5,Blood Island Raiders,Blood Island Raiders,Group,,London,2002,,,,musicbrainz
01d76a27-ee74-4e50-9383-b2f0683bae76,01d76a27-ee74-4e50-9383-b2f0683bae76,Jon Secada,"Secada, Jon",Person,Male,United States,1961,,latin pop;latin;pop,https://www.wikidata.org/wiki/Q946170,musicbrainz
01d8d4be-4c8c-4366-ab8e-8ac88c34d661,01d8d4be-4c8c-4366-ab8e-8ac88c34d661,Upsilon Acrux,Upsilon Acrux,Group,,United States,1997,,rock and indie,https://www.wikidata.org/wiki/Q7899283,musicbrainz
01d8f486-874f-4914-a455-48446b7de51d,01d8f486-874f-4914-a455-48446b7de51d,Divinyls,Divinyls,Group,,Australia,1981,1996,new wave;pleasure and pain;pop rock;rock;rock and indie,https://www.wikidata.org/wiki/Q2663405,musicbrainz
01e60eba-52df-4694-8f09-39f43abe54e9,01e60eba-52df-4694-8f09-39f43abe54e9,Brandy,Brandy,Person,Female,United States,1979,,pop;contemporary r&b;r&b;teen pop;american,https://www.wikidata.org/wiki/Q690974,musicbrainz
01e64cc8-55ec-4d89-8748-e2f35bcc889f,01e64cc8-55ec-4d89-8748-e2f35bcc889f,Nocte Obducta,Nocte Obducta,Group,,Germany,1995,,black metal;avant-garde metal,https://www.wikidata.org/wiki/Q872116,musicbrainz
01e708f5-bb89-44b5-84db-df544cff636d,01e708f5-bb89-44b5-84db-df544cff636d,Tommy Roe,"Roe, Tommy",Person,Male,United States,1942,,bubblegum pop;pop;2008 universal fire victim;rock and roll,https://www.wikidata.org/wiki/Q1335207,musicbrainz
01e8f9f9-f592-41fc-97af-c32d090ee6fe,01e8f9f9-f592-41fc-97af-c32d090ee6fe,The Birdwatcher,"Birdwatcher, The",Person,,,,,,,musicbrainz
01ed5054-21d0-4f84-9e52-8f15de41967a,b3b5ceef-0d3e-4191-a621-5e97d6ed3d97,The Teenagers,"Teenagers, The",Group,,United States,1954,1968,,https://www.wikidata.org/wiki/Q1445090,musicbrainz
01f14b4f-ef37-494e-952c-94fbeeb09f0e,01f14b4f-ef37-494e-952c-94fbeeb09f0e,Víctor Heredia,"Heredia, Víctor",Person,Male,Argentina,1947,,argentina;argentinian;folclore,https://www.wikidata.org/wiki/Q513668,musicbrainz
01f4fb92-6bf0-4de5-83dc-3fe194e763bf,01f4fb92-6bf0-4de5-83dc-3fe194e763bf,Happy Mondays,Happy Mondays,Group,,United Kingdom,1985,1992,baggy;alternative dance;post-punk;madchester;electronic,https://www.wikidata.org/wiki/Q1141495,musicbrainz
01f7feed-e639-4054-9cdc-bc6807fc36ce,01f7feed-e639-4054-9cdc-bc6807fc36ce,Rua,Rua,Group,,Ireland,,,sound of silence,,musicbrainz
0202af38-ac32-48d0-a546-87caaef2dee2,0202af38-ac32-48d0-a546-87caaef2dee2,Old Crow Medicine Show,Old Crow Medicine Show,Group,,United States,1998,,country;folk;bluegrass;old-time,https://www.wikidata.org/wiki/Q7083804,musicbrainz
02061477-2052-4d8b-a72c-ae5e0c603f86,02061477-2052-4d8b-a72c-ae5e0c603f86,Army of Me,Army of Me,Group,,United States,2001,,,https://www.wikidata.org/wiki/Q4794319,musicbrainz
020723ca-c957-4ee6-99f9-112772373766,74013a3c-56e0-486f-8860-afa49d2c5b63,Maria Sadowska,"Sadowska, Maria",Person,Female,Poland,1976,,,https://www.wikidata.org/wiki/Q2141861,musicbrainz
020bfbb4-05c3-4c86-b372-17825c262094,020bfbb4-05c3-4c86-b372-17825c262094,Audioslave,Audioslave,Group,,United States,2001,2007,alternative rock;hard rock;post-grunge;rock;supergroup,https://www.wikidata.org/wiki/Q486830,musicbrainz
020e77e4-3c50-41e8-86b1-24bcfd40165d,020e77e4-3c50-41e8-86b1-24bcfd40165d,Hell on Wheels,Hell on Wheels,Group,,Sweden,1994,,,https://www.wikidata.org/wiki/Q5706835,musicbrainz
020fa778-0860-46df-8325-1ad9a6870ab5,020fa778-0860-46df-8325-1ad9a6870ab5,Dennis Sheperd,"Sheperd, Dennis",Person,Male,Berlin,1985,,trance,https://www.wikidata.org/wiki/Q1189522,musicbrainz
0211756e-139e-4b4c-a721-9ee9db363f12,0211756e-139e-4b4c-a721-9ee9db363f12,Bill Bruford,"Bruford, Bill",Person,Male,United Kingdom,1949,,jazz;english;rock;british;canterbury scene,https://www.wikidata.org/wiki/Q312797,musicbrainz
0211c390-0978-4561-82bf-5612397e1cc7,0211c390-0978-4561-82bf-5612397e1cc7,Mike Allen,"Allen, Mike",Person,,,,,,,musicbrainz
0211c5b6-a433-4cd0-9413-a68a8a0cd51e,0211c5b6-a433-4cd0-9413-a68a8a0cd51e,Chris Sligh,"Sligh, Chris",Person,Male,United States,1978,,american idol,https://www.wikidata.org/wiki/Q2964865,musicbrainz
0216f78e-2ee4-4abf-a300-c96338cf7795,0216f78e-2ee4-4abf-a300-c96338cf7795,The Gatlin Brothers,"Gatlin Brothers, The",Group,,,,,,,musicbrainz
0217a268-b61e-40c9-bf30-154cff953c20,0217a268-b61e-40c9-bf30-154cff953c20,Kid Down,Kid Down,Group,,Sweden,2002,,,https://www.wikidata.org/wiki/Q937965,musicbrainz
021aeb9b-b8d7-4a26-b19a-24bb523711ff,021aeb9b-b8d7-4a26-b19a-24bb523711ff,Looking Up,Looking Up,Group,,Belgium,,,,,musicbrainz
021c2f50-98bf-48f5-b664-a118a99215f6,021c2f50-98bf-48f5-b664-a118a99215f6,Timid Tiger,Timid Tiger,Group,,Germany,2002,,german,https://www.wikidata.org/wiki/Q1258070,musicbrainz
0220a594-56a1-47ca-8288-001ead3a3546,0220a594-56a1-47ca-8288-001ead3a3546,Strung Out,Strung Out,Group,,United States,1992,,punk;skate punk;hardcore punk;melodic hardcore;rock,https://www.wikidata.org/wiki/Q2303544,musicbrainz
02231403-76b1-4a4c-accc-714eda94566f,02231403-76b1-4a4c-accc-714eda94566f,The Frumpies,"Frumpies, The",Group,,United States,,,garage punk;punk rock;riot grrrl,https://www.wikidata.org/wiki/Q7735396,musicbrainz
02248060-3561-4f42-99ea-f2b1bac44a02,02248060-3561-4f42-99ea-f2b1bac44a02,Dave Weckl Band,"Weckl, Dave, Band",Group,,,1998,,jazz;jazz fusion,,musicbrainz
022589ac-7177-460d-a178-9976cf70e29f,022589ac-7177-460d-a178-9976cf70e29f,Freddie Mercury,"Mercury, Freddie",Person,Male,United Kingdom,1946,1991,rock;dance-pop;hard rock;pop;classic rock,https://www.wikidata.org/wiki/Q15869,musicbrainz
02284ac3-460d-4c28-9bcd-2103ac75ede9,02284ac3-460d-4c28-9bcd-2103ac75ede9,Carey Bell,"Bell, Carey",Person,Male,United States,1936,2007,blues;chicago blues;electric blues,https://www.wikidata.org/wiki/Q1035944,musicbrainz
022865bc-84c9-4002-b6c1-d5fc6e12b7d8,022865bc-84c9-4002-b6c1-d5fc6e12b7d8,Stiff Little Fingers,Stiff Little Fingers,Group,,United Kingdom,1977,,punk rock;northern irish;power pop;punk;rough trade,https://www.wikidata.org/wiki/Q1538935,musicbrainz
022ab2c8-39b6-4a1f-9f85-90206e91ca3c,022ab2c8-39b6-4a1f-9f85-90206e91ca3c,Spanky & Our Gang,Spanky & Our Gang,Group,,United States,1966,1975,american;sunshine pop,https://www.wikidata.org/wiki/Q1265027,musicbrainz
022fcbca-b177-42e6-88f7-790df3aed70a,022fcbca-b177-42e6-88f7-790df3aed70a,Grafh,Grafh,Person,Male,United States,,,hip hop,https://www.wikidata.org/wiki/Q5592479,musicbrainz
0230365c-1c5e-448a-875b-1aca92282d3e,0230365c-1c5e-448a-875b-1aca92282d3e,True Love Always,True Love Always,Group,,United States,1995,,,https://www.wikidata.org/wiki/Q7847461,musicbrainz
02311673-8f9d-47b5-b58c-a60ddd9544be,02311673-8f9d-47b5-b58c-a60ddd9544be,The Honor System,"Honor System, The",Group,,United States,2000,2004,,https://www.wikidata.org/wiki/Q7740170,musicbrainz
0231c8cb-75f2-4f38-bfda-2f96f3abc26b,0231c8cb-75f2-4f38-bfda-2f96f3abc26b,C‐Bo,C‐Bo,Person,Male,United States,1971,,hip hop;gangsta rap;west coast hip hop,https://www.wikidata.org/wiki/Q2772878,musicbrainz
02349767-d5ac-4528-892d-17b6d40107a1,02349767-d5ac-4528-892d-17b6d40107a1,Anita Baker,"Baker, Anita",Person,Female,United States,1958,,soul;contemporary r&b;jazz;smooth jazz;adult contemporary,https://www.wikidata.org/wiki/Q255697,musicbrainz
02390d49-c321-479b-b6f4-cd76f32fb887,02390d49-c321-479b-b6f4-cd76f32fb887,The Manhattan Transfer,"Manhattan Transfer, The",Group,,United States,1969,2023,jazz fusion;pop;a cappella,https://www.wikidata.org/wiki/Q1431787,musicbrainz
